Case ID,Activity,Timestamp,Resource,Loan type,Amount,Channel,Region,Outcome
L0380,Approve application,2025-02-07 20:33:00,Farah,Business,138200.00,Online,East,Approved
L0380,Send offer,2025-02-08 03:15:00,Chen,Business,138200.00,Online,East,Approved
L0380,Sign contract,2025-02-10 13:34:00,Ben,Business,138200.00,Online,East,Approved
L0381,Submit application,2025-04-05 12:00:00,Portal,Auto,33400.00,Online,North,Approved
L0381,Check completeness,2025-04-05 15:04:00,Ana,Auto,33400.00,Online,North,Approved
L0381,Assess credit,2025-04-06 22:33:00,Eli,Auto,33400.00,Online,North,Approved
L0381,Approve application,2025-04-07 22:06:00,Eli,Auto,33400.00,Online,North,Approved
L0381,Send offer,2025-04-08 03:08:00,Dana,Auto,33400.00,Online,North,Approved
L0381,Sign contract,2025-04-09 16:47:00,Ana,Auto,33400.00,Online,North,Approved
L0382,Submit application,2025-04-04 11:00:00,Portal,Personal,15000.00,Online,South,Rejected
L0382,Check completeness,2025-04-05 06:38:00,Ben,Personal,15000.00,Online,South,Rejected
L0382,Request documents,2025-04-05 08:45:00,Chen,Personal,15000.00,Online,South,Rejected
L0382,Receive documents,2025-04-14 04:23:00,Dana,Personal,15000.00,Online,South,Rejected
L0382,Assess credit,2025-04-15 14:11:00,Eli,Personal,15000.00,Online,South,Rejected
L0382,Reject application,2025-04-17 09:35:00,Farah,Personal,15000.00,Online,South,Rejected
L0383,Submit application,2025-05-05 16:00:00,Ana,Business,143800.00,Broker,West,Approved
L0383,Check completeness,2025-05-06 10:22:00,Ana,Business,143800.00,Broker,West,Approved
L0383,Assess credit,2025-05-08 04:56:00,Eli,Business,143800.00,Broker,West,Approved
L0383,Manual review,2025-05-09 12:35:00,Gil,Business,143800.00,Broker,West,Approved
L0383,Approve application,2025-05-10 07:55:00,Farah,Business,143800.00,Broker,West,Approved
L0383,Send offer,2025-05-10 13:21:00,Chen,Business,143800.00,Broker,West,Approved
L0383,Sign contract,2025-05-13 03:24:00,Ben,Business,143800.00,Broker,West,Approved
L0384,Submit application,2025-04-18 08:00:00,Ana,Personal,18100.00,Branch,East,Rejected
L0384,Check completeness,2025-04-18 19:54:00,Chen,Personal,18100.00,Branch,East,Rejected
L0384,Request documents,2025-04-18 23:11:00,Ben,Personal,18100.00,Branch,East,Rejected
L0384,Receive documents,2025-04-27 20:26:00,Ben,Personal,18100.00,Branch,East,Rejected
L0384,Assess credit,2025-04-28 04:43:00,Eli,Personal,18100.00,Branch,East,Rejected
L0384,Reject application,2025-04-29 18:53:00,Eli,Personal,18100.00,Branch,East,Rejected
L0385,Submit application,2025-06-28 16:00:00,Ben,Mortgage,89800.00,Branch,North,Approved
L0385,Check completeness,2025-06-29 06:56:00,Dana,Mortgage,89800.00,Branch,North,Approved
L0385,Assess credit,2025-06-30 07:55:00,Eli,Mortgage,89800.00,Branch,North,Approved
L0385,Manual review,2025-07-02 18:31:00,Gil,Mortgage,89800.00,Branch,North,Approved
L0385,Approve application,2025-07-03 16:22:00,Farah,Mortgage,89800.00,Branch,North,Approved
L0385,Send offer,2025-07-03 18:46:00,Ana,Mortgage,89800.00,Branch,North,Approved
L0385,Sign contract,2025-07-08 13:52:00,Chen,Mortgage,89800.00,Branch,North,Approved
L0386,Submit application,2025-05-30 13:00:00,Ben,Personal,16600.00,Branch,South,Rejected
L0386,Check completeness,2025-05-31 11:39:00,Dana,Personal,16600.00,Branch,South,Rejected
L0386,Reject application,2025-05-31 14:10:00,Dana,Personal,16600.00,Branch,South,Rejected
L0387,Submit application,2025-03-30 10:00:00,Ana,Business,94000.00,Broker,East,Rejected
L0387,Check completeness,2025-03-31 09:26:00,Dana,Business,94000.00,Broker,East,Rejected
L0387,Reject application,2025-03-31 13:18:00,Ana,Business,94000.00,Broker,East,Rejected
L0388,Submit application,2025-05-20 15:00:00,Portal,Personal,12200.00,Online,North,Approved
L0388,Check completeness,2025-05-20 20:21:00,Ben,Personal,12200.00,Online,North,Approved
L0388,Assess credit,2025-05-21 14:01:00,Eli,Personal,12200.00,Online,North,Approved
L0388,Approve application,2025-05-21 21:45:00,Farah,Personal,12200.00,Online,North,Approved
L0388,Send offer,2025-05-22 03:40:00,Chen,Personal,12200.00,Online,North,Approved
L0388,Sign contract,2025-05-28 01:22:00,Ana,Personal,12200.00,Online,North,Approved
L0389,Submit application,2025-03-17 13:00:00,Dana,Personal,17500.00,Branch,North,Rejected
L0389,Check completeness,2025-03-17 18:37:00,Dana,Personal,17500.00,Branch,North,Rejected
L0389,Request documents,2025-03-17 20:54:00,Dana,Personal,17500.00,Branch,North,Rejected
L0389,Receive documents,2025-03-21 03:45:00,Ben,Personal,17500.00,Branch,North,Rejected
L0389,Assess credit,2025-03-22 11:01:00,Eli,Personal,17500.00,Branch,North,Rejected
L0389,Reject application,2025-03-23 06:40:00,Eli,Personal,17500.00,Branch,North,Rejected
L0390,Submit application,2025-03-08 16:00:00,Ana,Mortgage,242700.00,Broker,West,Approved
L0390,Check completeness,2025-03-08 19:50:00,Dana,Mortgage,242700.00,Broker,West,Approved
L0390,Request documents,2025-03-09 01:41:00,Chen,Mortgage,242700.00,Broker,West,Approved
L0390,Receive documents,2025-03-12 15:52:00,Chen,Mortgage,242700.00,Broker,West,Approved
L0390,Assess credit,2025-03-13 12:53:00,Eli,Mortgage,242700.00,Broker,West,Approved
L0390,Manual review,2025-03-16 06:25:00,Gil,Mortgage,242700.00,Broker,West,Approved
L0390,Approve application,2025-03-17 00:33:00,Farah,Mortgage,242700.00,Broker,West,Approved
L0390,Send offer,2025-03-17 02:08:00,Ben,Mortgage,242700.00,Broker,West,Approved
L0390,Sign contract,2025-03-23 23:26:00,Dana,Mortgage,242700.00,Broker,West,Approved
L0391,Submit application,2025-03-28 12:00:00,Portal,Business,149000.00,Online,North,Rejected
L0391,Check completeness,2025-03-28 17:10:00,Chen,Business,149000.00,Online,North,Rejected
L0391,Reject application,2025-03-28 23:09:00,Ana,Business,149000.00,Online,North,Rejected
L0392,Submit application,2025-06-23 15:00:00,Portal,Personal,2700.00,Online,East,Approved
L0392,Check completeness,2025-06-24 00:18:00,Dana,Personal,2700.00,Online,East,Approved
L0392,Assess credit,2025-06-25 05:00:00,Eli,Personal,2700.00,Online,East,Approved
L0392,Approve application,2025-06-25 10:26:00,Farah,Personal,2700.00,Online,East,Approved
L0392,Send offer,2025-06-25 13:35:00,Dana,Personal,2700.00,Online,East,Approved
L0392,Sign contract,2025-06-28 16:22:00,Ana,Personal,2700.00,Online,East,Approved
L0393,Submit application,2025-01-08 08:00:00,Ana,Personal,6500.00,Branch,North,Approved
L0393,Check completeness,2025-01-08 14:20:00,Ana,Personal,6500.00,Branch,North,Approved
L0393,Request documents,2025-01-08 20:14:00,Dana,Personal,6500.00,Branch,North,Approved
L0393,Receive documents,2025-01-12 11:03:00,Ana,Personal,6500.00,Branch,North,Approved
L0393,Assess credit,2025-01-13 08:22:00,Eli,Personal,6500.00,Branch,North,Approved
L0393,Approve application,2025-01-13 18:39:00,Farah,Personal,6500.00,Branch,North,Approved
L0393,Send offer,2025-01-13 19:59:00,Ana,Personal,6500.00,Branch,North,Approved
L0393,Sign contract,2025-01-19 19:32:00,Dana,Personal,6500.00,Branch,North,Approved
L0394,Submit application,2025-05-10 14:00:00,Portal,Mortgage,139600.00,Online,North,Rejected
L0394,Check completeness,2025-05-10 23:18:00,Dana,Mortgage,139600.00,Online,North,Rejected
L0394,Request documents,2025-05-11 03:02:00,Chen,Mortgage,139600.00,Online,North,Rejected
L0394,Receive documents,2025-05-19 18:50:00,Dana,Mortgage,139600.00,Online,North,Rejected
L0394,Request documents,2025-05-20 00:48:00,Chen,Mortgage,139600.00,Online,North,Rejected
L0394,Receive documents,2025-05-25 22:58:00,Dana,Mortgage,139600.00,Online,North,Rejected
L0394,Assess credit,2025-05-27 11:35:00,Farah,Mortgage,139600.00,Online,North,Rejected
L0394,Manual review,2025-05-29 01:06:00,Gil,Mortgage,139600.00,Online,North,Rejected
L0394,Reject application,2025-05-30 09:01:00,Eli,Mortgage,139600.00,Online,North,Rejected
L0395,Submit application,2025-01-16 15:00:00,Portal,Mortgage,201600.00,Online,North,Approved
L0395,Check completeness,2025-01-17 08:15:00,Dana,Mortgage,201600.00,Online,North,Approved
L0395,Assess credit,2025-01-17 16:30:00,Farah,Mortgage,201600.00,Online,North,Approved
L0395,Manual review,2025-01-20 05:02:00,Gil,Mortgage,201600.00,Online,North,Approved
L0395,Approve application,2025-01-20 23:27:00,Farah,Mortgage,201600.00,Online,North,Approved
L0395,Send offer,2025-01-21 02:07:00,Ben,Mortgage,201600.00,Online,North,Approved
L0395,Sign contract,2025-01-24 12:29:00,Chen,Mortgage,201600.00,Online,North,Approved
L0396,Submit application,2025-01-25 08:00:00,Portal,Business,49500.00,Online,South,Approved
L0396,Check completeness,2025-01-25 20:13:00,Chen,Business,49500.00,Online,South,Approved
L0396,Assess credit,2025-01-26 11:17:00,Eli,Business,49500.00,Online,South,Approved
L0396,Approve application,2025-01-27 01:06:00,Eli,Business,49500.00,Online,South,Approved
L0396,Send offer,2025-01-27 05:33:00,Ben,Business,49500.00,Online,South,Approved
L0396,Sign contract,2025-02-01 22:30:00,Ana,Business,49500.00,Online,South,Approved
L0397,Submit application,2025-01-07 10:00:00,Portal,Auto,11200.00,Online,West,Approved
L0397,Check completeness,2025-01-08 02:33:00,Ana,Auto,11200.00,Online,West,Approved
L0397,Assess credit,2025-01-08 11:48:00,Farah,Auto,11200.00,Online,West,Approved
L0397,Approve application,2025-01-08 21:47:00,Eli,Auto,11200.00,Online,West,Approved
L0397,Send offer,2025-01-09 02:35:00,Dana,Auto,11200.00,Online,West,Approved
L0397,Sign contract,2025-01-14 06:52:00,Ben,Auto,11200.00,Online,West,Approved
L0398,Submit application,2025-03-01 16:00:00,Ben,Personal,12800.00,Branch,North,Approved
L0398,Check completeness,2025-03-02 06:18:00,Chen,Personal,12800.00,Branch,North,Approved
L0398,Request documents,2025-03-02 10:18:00,Dana,Personal,12800.00,Branch,North,Approved
L0398,Receive documents,2025-03-05 18:29:00,Dana,Personal,12800.00,Branch,North,Approved
L0398,Assess credit,2025-03-07 08:04:00,Farah,Personal,12800.00,Branch,North,Approved
L0398,Approve application,2025-03-08 06:33:00,Farah,Personal,12800.00,Branch,North,Approved
L0398,Send offer,2025-03-08 12:07:00,Chen,Personal,12800.00,Branch,North,Approved
L0398,Sign contract,2025-03-13 13:45:00,Ben,Personal,12800.00,Branch,North,Approved
L0399,Submit application,2025-04-19 15:00:00,Ben,Personal,2000.00,Broker,North,Approved
L0399,Check completeness,2025-04-20 14:20:00,Ana,Personal,2000.00,Broker,North,Approved
L0399,Assess credit,2025-04-21 09:41:00,Eli,Personal,2000.00,Broker,North,Approved
L0399,Approve application,2025-04-21 17:19:00,Eli,Personal,2000.00,Broker,North,Approved
L0399,Send offer,2025-04-21 23:00:00,Ana,Personal,2000.00,Broker,North,Approved
L0399,Sign contract,2025-04-27 15:11:00,Dana,Personal,2000.00,Broker,North,Approved
L0400,Submit application,2025-05-20 16:00:00,Portal,Personal,14100.00,Online,South,Approved
L0400,Check completeness,2025-05-21 03:37:00,Dana,Personal,14100.00,Online,South,Approved
L0400,Assess credit,2025-05-22 14:00:00,Eli,Personal,14100.00,Online,South,Approved
L0400,Approve application,2025-05-23 06:32:00,Farah,Personal,14100.00,Online,South,Approved
L0400,Send offer,2025-05-23 13:31:00,Ben,Personal,14100.00,Online,South,Approved
L0400,Sign contract,2025-05-25 00:48:00,Ana,Personal,14100.00,Online,South,Approved
L0401,Submit application,2025-04-24 14:00:00,Ana,Personal,10700.00,Branch,South,Approved
L0401,Check completeness,2025-04-24 23:29:00,Chen,Personal,10700.00,Branch,South,Approved
L0401,Assess credit,2025-04-26 16:40:00,Farah,Personal,10700.00,Branch,South,Approved
L0401,Approve application,2025-04-27 10:01:00,Farah,Personal,10700.00,Branch,South,Approved
L0401,Send offer,2025-04-27 12:37:00,Ben,Personal,10700.00,Branch,South,Approved
L0401,Sign contract,2025-05-01 22:24:00,Ana,Personal,10700.00,Branch,South,Approved
L0402,Submit application,2025-06-03 15:00:00,Portal,Mortgage,218800.00,Online,North,Approved
L0402,Check completeness,2025-06-04 11:01:00,Ben,Mortgage,218800.00,Online,North,Approved
L0402,Assess credit,2025-06-05 01:32:00,Eli,Mortgage,218800.00,Online,North,Approved
L0402,Manual review,2025-06-07 14:03:00,Gil,Mortgage,218800.00,Online,North,Approved
L0402,Approve application,2025-06-08 04:03:00,Eli,Mortgage,218800.00,Online,North,Approved
L0402,Send offer,2025-06-08 06:48:00,Ben,Mortgage,218800.00,Online,North,Approved
L0402,Sign contract,2025-06-09 20:38:00,Chen,Mortgage,218800.00,Online,North,Approved
L0403,Submit application,2025-05-27 14:00:00,Portal,Auto,21600.00,Online,South,Approved
L0403,Check completeness,2025-05-27 19:30:00,Chen,Auto,21600.00,Online,South,Approved
L0403,Assess credit,2025-05-29 13:08:00,Farah,Auto,21600.00,Online,South,Approved
L0403,Approve application,2025-05-29 19:49:00,Farah,Auto,21600.00,Online,South,Approved
L0403,Send offer,2025-05-30 01:36:00,Chen,Auto,21600.00,Online,South,Approved
L0403,Sign contract,2025-06-03 21:12:00,Ben,Auto,21600.00,Online,South,Approved
L0404,Submit application,2025-06-08 15:00:00,Ana,Personal,5400.00,Branch,West,Rejected
L0404,Check completeness,2025-06-08 21:43:00,Dana,Personal,5400.00,Branch,West,Rejected
L0404,Request documents,2025-06-09 02:08:00,Chen,Personal,5400.00,Branch,West,Rejected
L0404,Receive documents,2025-06-18 00:27:00,Ben,Personal,5400.00,Branch,West,Rejected
L0404,Request documents,2025-06-18 03:26:00,Ana,Personal,5400.00,Branch,West,Rejected
L0404,Receive documents,2025-06-26 15:56:00,Ana,Personal,5400.00,Branch,West,Rejected
L0404,Assess credit,2025-06-26 22:50:00,Eli,Personal,5400.00,Branch,West,Rejected
L0404,Reject application,2025-06-27 22:41:00,Eli,Personal,5400.00,Branch,West,Rejected
L0405,Submit application,2025-02-20 08:00:00,Ben,Auto,29600.00,Branch,West,Approved
L0405,Check completeness,2025-02-20 11:20:00,Chen,Auto,29600.00,Branch,West,Approved
L0405,Request documents,2025-02-20 13:48:00,Ana,Auto,29600.00,Branch,West,Approved
L0405,Receive documents,2025-02-23 22:23:00,Ana,Auto,29600.00,Branch,West,Approved
L0405,Assess credit,2025-02-25 07:22:00,Farah,Auto,29600.00,Branch,West,Approved
L0405,Approve application,2025-02-25 22:50:00,Farah,Auto,29600.00,Branch,West,Approved
L0405,Send offer,2025-02-26 03:47:00,Ben,Auto,29600.00,Branch,West,Approved
L0405,Sign contract,2025-02-27 12:22:00,Chen,Auto,29600.00,Branch,West,Approved
L0406,Submit application,2025-06-01 13:00:00,Portal,Personal,9200.00,Online,West,Approved
L0406,Check completeness,2025-06-02 10:30:00,Ana,Personal,9200.00,Online,West,Approved
L0406,Assess credit,2025-06-03 09:48:00,Farah,Personal,9200.00,Online,West,Approved
L0406,Approve application,2025-06-03 21:00:00,Farah,Personal,9200.00,Online,West,Approved
L0406,Send offer,2025-06-03 23:51:00,Chen,Personal,9200.00,Online,West,Approved
L0406,Sign contract,2025-06-09 12:07:00,Chen,Personal,9200.00,Online,West,Approved
L0407,Submit application,2025-05-15 14:00:00,Ana,Personal,4400.00,Broker,South,Rejected
L0407,Check completeness,2025-05-16 08:13:00,Chen,Personal,4400.00,Broker,South,Rejected
L0407,Reject application,2025-05-16 09:54:00,Chen,Personal,4400.00,Broker,South,Rejected
L0408,Submit application,2025-01-09 16:00:00,Portal,Business,52600.00,Online,North,Approved
L0408,Check completeness,2025-01-09 22:56:00,Ben,Business,52600.00,Online,North,Approved
L0408,Assess credit,2025-01-11 08:00:00,Eli,Business,52600.00,Online,North,Approved
L0408,Manual review,2025-01-13 07:43:00,Gil,Business,52600.00,Online,North,Approved
L0408,Approve application,2025-01-13 23:56:00,Eli,Business,52600.00,Online,North,Approved
L0408,Send offer,2025-01-14 05:09:00,Chen,Business,52600.00,Online,North,Approved
L0408,Sign contract,2025-01-19 18:37:00,Dana,Business,52600.00,Online,North,Approved
L0409,Submit application,2025-03-06 12:00:00,Ana,Personal,16700.00,Broker,South,Rejected
L0409,Check completeness,2025-03-06 16:53:00,Chen,Personal,16700.00,Broker,South,Rejected
L0409,Request documents,2025-03-06 21:41:00,Ben,Personal,16700.00,Broker,South,Rejected
L0409,Receive documents,2025-03-14 05:04:00,Ana,Personal,16700.00,Broker,South,Rejected
L0409,Assess credit,2025-03-15 23:52:00,Farah,Personal,16700.00,Broker,South,Rejected
L0409,Reject application,2025-03-16 08:42:00,Eli,Personal,16700.00,Broker,South,Rejected
L0410,Submit application,2025-05-29 10:00:00,Portal,Mortgage,391100.00,Online,South,Rejected
L0410,Check completeness,2025-05-29 22:14:00,Ana,Mortgage,391100.00,Online,South,Rejected
L0410,Reject application,2025-05-30 02:29:00,Ben,Mortgage,391100.00,Online,South,Rejected
L0411,Submit application,2025-04-14 11:00:00,Dana,Personal,6300.00,Broker,East,Rejected
L0411,Check completeness,2025-04-14 14:04:00,Ana,Personal,6300.00,Broker,East,Rejected
L0411,Request documents,2025-04-14 16:07:00,Ana,Personal,6300.00,Broker,East,Rejected
L0411,Receive documents,2025-04-23 12:37:00,Ben,Personal,6300.00,Broker,East,Rejected
L0411,Request documents,2025-04-23 17:28:00,Chen,Personal,6300.00,Broker,East,Rejected
L0411,Receive documents,2025-04-27 06:13:00,Chen,Personal,6300.00,Broker,East,Rejected
L0411,Assess credit,2025-04-28 14:53:00,Farah,Personal,6300.00,Broker,East,Rejected
L0411,Reject application,2025-04-28 23:47:00,Farah,Personal,6300.00,Broker,East,Rejected
L0412,Submit application,2025-02-21 09:00:00,Portal,Personal,10500.00,Online,South,Rejected
L0412,Check completeness,2025-02-21 18:00:00,Ben,Personal,10500.00,Online,South,Rejected
L0412,Assess credit,2025-02-22 18:41:00,Farah,Personal,10500.00,Online,South,Rejected
L0412,Reject application,2025-02-24 11:08:00,Eli,Personal,10500.00,Online,South,Rejected
L0413,Submit application,2025-03-06 16:00:00,Portal,Personal,14600.00,Online,East,Approved
L0413,Check completeness,2025-03-06 20:29:00,Ana,Personal,14600.00,Online,East,Approved
L0413,Assess credit,2025-03-08 08:11:00,Farah,Personal,14600.00,Online,East,Approved
L0413,Approve application,2025-03-08 17:04:00,Eli,Personal,14600.00,Online,East,Approved
L0413,Send offer,2025-03-08 23:01:00,Ana,Personal,14600.00,Online,East,Approved
L0413,Sign contract,2025-03-14 05:06:00,Ben,Personal,14600.00,Online,East,Approved
L0414,Submit application,2025-04-28 10:00:00,Ana,Personal,10300.00,Broker,East,Approved
L0414,Check completeness,2025-04-29 03:17:00,Dana,Personal,10300.00,Broker,East,Approved
L0414,Assess credit,2025-04-29 19:29:00,Farah,Personal,10300.00,Broker,East,Approved
L0414,Approve application,2025-04-30 11:07:00,Farah,Personal,10300.00,Broker,East,Approved
L0414,Send offer,2025-04-30 16:08:00,Ana,Personal,10300.00,Broker,East,Approved
L0414,Sign contract,2025-05-02 20:51:00,Dana,Personal,10300.00,Broker,East,Approved
L0415,Submit application,2025-06-29 16:00:00,Dana,Auto,35300.00,Broker,West,Rejected
L0415,Check completeness,2025-06-30 13:21:00,Dana,Auto,35300.00,Broker,West,Rejected
L0415,Request documents,2025-06-30 15:33:00,Ben,Auto,35300.00,Broker,West,Rejected
L0415,Receive documents,2025-07-07 22:31:00,Chen,Auto,35300.00,Broker,West,Rejected
L0415,Assess credit,2025-07-08 13:20:00,Eli,Auto,35300.00,Broker,West,Rejected
L0415,Reject application,2025-07-09 11:21:00,Farah,Auto,35300.00,Broker,West,Rejected
L0416,Submit application,2025-05-25 16:00:00,Portal,Auto,20200.00,Online,South,Approved
L0416,Check completeness,2025-05-25 21:58:00,Ben,Auto,20200.00,Online,South,Approved
L0416,Assess credit,2025-05-27 10:44:00,Eli,Auto,20200.00,Online,South,Approved
L0416,Approve application,2025-05-27 23:32:00,Farah,Auto,20200.00,Online,South,Approved
L0416,Send offer,2025-05-28 01:14:00,Dana,Auto,20200.00,Online,South,Approved
L0416,Sign contract,2025-05-31 05:52:00,Ben,Auto,20200.00,Online,South,Approved
L0417,Submit application,2025-05-19 12:00:00,Portal,Personal,16700.00,Online,North,Approved
L0417,Check completeness,2025-05-20 03:26:00,Dana,Personal,16700.00,Online,North,Approved
L0417,Assess credit,2025-05-20 14:24:00,Eli,Personal,16700.00,Online,North,Approved
L0417,Approve application,2025-05-20 19:32:00,Eli,Personal,16700.00,Online,North,Approved
L0417,Send offer,2025-05-20 22:32:00,Ben,Personal,16700.00,Online,North,Approved
L0417,Sign contract,2025-05-26 09:09:00,Dana,Personal,16700.00,Online,North,Approved
L0418,Submit application,2025-05-11 11:00:00,Ana,Personal,18600.00,Branch,North,Rejected
L0418,Check completeness,2025-05-11 22:17:00,Ben,Personal,18600.00,Branch,North,Rejected
L0418,Request documents,2025-05-12 03:04:00,Ben,Personal,18600.00,Branch,North,Rejected
L0418,Receive documents,2025-05-19 11:14:00,Ben,Personal,18600.00,Branch,North,Rejected
L0418,Request documents,2025-05-19 15:59:00,Chen,Personal,18600.00,Branch,North,Rejected
L0418,Receive documents,2025-05-23 23:02:00,Chen,Personal,18600.00,Branch,North,Rejected
L0418,Assess credit,2025-05-25 19:51:00,Eli,Personal,18600.00,Branch,North,Rejected
L0418,Reject application,2025-05-27 11:53:00,Farah,Personal,18600.00,Branch,North,Rejected
L0419,Submit application,2025-06-17 16:00:00,Portal,Personal,7400.00,Online,North,Approved
L0419,Check completeness,2025-06-18 03:34:00,Ana,Personal,7400.00,Online,North,Approved
L0419,Assess credit,2025-06-18 11:44:00,Farah,Personal,7400.00,Online,North,Approved
L0419,Approve application,2025-06-19 00:41:00,Eli,Personal,7400.00,Online,North,Approved
L0419,Send offer,2025-06-19 06:55:00,Ana,Personal,7400.00,Online,North,Approved
L0419,Sign contract,2025-06-23 01:01:00,Dana,Personal,7400.00,Online,North,Approved
L0420,Submit application,2025-02-10 15:00:00,Ben,Personal,14500.00,Branch,North,Approved
L0420,Check completeness,2025-02-10 19:49:00,Ana,Personal,14500.00,Branch,North,Approved
L0420,Assess credit,2025-02-11 17:27:00,Farah,Personal,14500.00,Branch,North,Approved
L0420,Approve application,2025-02-12 01:45:00,Farah,Personal,14500.00,Branch,North,Approved
L0420,Send offer,2025-02-12 05:43:00,Ben,Personal,14500.00,Branch,North,Approved
L0420,Sign contract,2025-02-14 11:05:00,Dana,Personal,14500.00,Branch,North,Approved
L0421,Submit application,2025-05-13 14:00:00,Portal,Personal,6100.00,Online,East,Approved
L0421,Check completeness,2025-05-13 19:37:00,Ana,Personal,6100.00,Online,East,Approved
L0421,Assess credit,2025-05-14 08:26:00,Farah,Personal,6100.00,Online,East,Approved
L0421,Approve application,2025-05-15 05:35:00,Farah,Personal,6100.00,Online,East,Approved
L0421,Send offer,2025-05-15 07:14:00,Chen,Personal,6100.00,Online,East,Approved
L0421,Sign contract,2025-05-19 18:18:00,Chen,Personal,6100.00,Online,East,Approved
L0422,Submit application,2025-06-04 12:00:00,Chen,Personal,19600.00,Broker,South,Rejected
L0422,Check completeness,2025-06-05 09:21:00,Ana,Personal,19600.00,Broker,South,Rejected
L0422,Request documents,2025-06-05 13:34:00,Ben,Personal,19600.00,Broker,South,Rejected
L0422,Receive documents,2025-06-11 13:49:00,Dana,Personal,19600.00,Broker,South,Rejected
L0422,Request documents,2025-06-11 17:04:00,Ana,Personal,19600.00,Broker,South,Rejected
L0422,Receive documents,2025-06-17 16:25:00,Chen,Personal,19600.00,Broker,South,Rejected
L0422,Assess credit,2025-06-18 14:49:00,Farah,Personal,19600.00,Broker,South,Rejected
L0422,Reject application,2025-06-20 05:59:00,Farah,Personal,19600.00,Broker,South,Rejected
L0423,Submit application,2025-06-15 11:00:00,Ben,Auto,14000.00,Branch,South,Approved
L0423,Check completeness,2025-06-15 14:15:00,Ben,Auto,14000.00,Branch,South,Approved
L0423,Assess credit,2025-06-16 16:29:00,Farah,Auto,14000.00,Branch,South,Approved
L0423,Approve application,2025-06-17 03:59:00,Farah,Auto,14000.00,Branch,South,Approved
L0423,Send offer,2025-06-17 08:11:00,Chen,Auto,14000.00,Branch,South,Approved
L0423,Sign contract,2025-06-24 07:15:00,Ben,Auto,14000.00,Branch,South,Approved
L0424,Submit application,2025-06-15 13:00:00,Ana,Personal,15000.00,Branch,South,Approved
L0424,Check completeness,2025-06-16 10:52:00,Dana,Personal,15000.00,Branch,South,Approved
L0424,Assess credit,2025-06-18 06:02:00,Eli,Personal,15000.00,Branch,South,Approved
L0424,Approve application,2025-06-18 23:00:00,Eli,Personal,15000.00,Branch,South,Approved
L0424,Send offer,2025-06-19 03:11:00,Ana,Personal,15000.00,Branch,South,Approved
L0424,Sign contract,2025-06-26 02:10:00,Ben,Personal,15000.00,Branch,South,Approved
L0425,Submit application,2025-05-23 16:00:00,Ben,Mortgage,93400.00,Broker,East,Approved
L0425,Check completeness,2025-05-24 09:46:00,Ben,Mortgage,93400.00,Broker,East,Approved
L0425,Assess credit,2025-05-25 09:52:00,Farah,Mortgage,93400.00,Broker,East,Approved
L0425,Manual review,2025-05-26 18:33:00,Gil,Mortgage,93400.00,Broker,East,Approved
L0425,Approve application,2025-05-27 01:58:00,Farah,Mortgage,93400.00,Broker,East,Approved
L0425,Send offer,2025-05-27 07:31:00,Ben,Mortgage,93400.00,Broker,East,Approved
L0425,Sign contract,2025-05-31 12:24:00,Ben,Mortgage,93400.00,Broker,East,Approved
L0426,Submit application,2025-02-26 15:00:00,Portal,Auto,15900.00,Online,West,Rejected
L0426,Check completeness,2025-02-27 12:09:00,Chen,Auto,15900.00,Online,West,Rejected
L0426,Request documents,2025-02-27 17:19:00,Chen,Auto,15900.00,Online,West,Rejected
L0426,Receive documents,2025-03-09 11:28:00,Ben,Auto,15900.00,Online,West,Rejected
L0426,Request documents,2025-03-09 14:33:00,Ben,Auto,15900.00,Online,West,Rejected
L0426,Receive documents,2025-03-14 21:37:00,Chen,Auto,15900.00,Online,West,Rejected
L0426,Request documents,2025-03-15 01:39:00,Ana,Auto,15900.00,Online,West,Rejected
L0426,Receive documents,2025-03-18 15:59:00,Chen,Auto,15900.00,Online,West,Rejected
L0426,Assess credit,2025-03-19 08:00:00,Eli,Auto,15900.00,Online,West,Rejected
L0426,Reject application,2025-03-19 23:47:00,Eli,Auto,15900.00,Online,West,Rejected
L0427,Submit application,2025-03-08 08:00:00,Chen,Auto,14800.00,Branch,West,Rejected
L0427,Check completeness,2025-03-08 22:41:00,Ben,Auto,14800.00,Branch,West,Rejected
L0427,Request documents,2025-03-09 02:21:00,Ben,Auto,14800.00,Branch,West,Rejected
L0427,Receive documents,2025-03-13 16:20:00,Dana,Auto,14800.00,Branch,West,Rejected
L0427,Assess credit,2025-03-14 12:57:00,Eli,Auto,14800.00,Branch,West,Rejected
L0427,Reject application,2025-03-16 00:59:00,Eli,Auto,14800.00,Branch,West,Rejected
L0428,Submit application,2025-05-23 16:00:00,Portal,Mortgage,314900.00,Online,East,Approved
L0428,Check completeness,2025-05-24 14:10:00,Ana,Mortgage,314900.00,Online,East,Approved
L0428,Assess credit,2025-05-25 03:25:00,Eli,Mortgage,314900.00,Online,East,Approved
L0428,Manual review,2025-05-27 13:02:00,Gil,Mortgage,314900.00,Online,East,Approved
L0428,Approve application,2025-05-27 20:37:00,Farah,Mortgage,314900.00,Online,East,Approved
L0428,Send offer,2025-05-27 23:54:00,Ben,Mortgage,314900.00,Online,East,Approved
L0428,Sign contract,2025-05-31 23:41:00,Chen,Mortgage,314900.00,Online,East,Approved
